2020-08-15	99337	98986	99589	16371	16313	16412	15690	15634	15730	15384	15329	15423	14160	14110	14196	12590	12546	12622	9724	9690	9749	7754	7726	7774	5052	5034	5065	2612	2603	2619	99337	98986	99589	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	3	64	36	135	10	6	22	10	6	21	10	5	21	9	5	19	8	5	17	6	4	13	5	3	11	3	2	7	2	1	4	64	36	135	122	73	239	20	12	39	19	11	37	19	11	37	17	10	34	15	9	30	12	7	23	10	6	19	7	4	13	4	3	7	122	73	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	337	751	75	52	122	72	51	117	71	50	115	66	46	106	59	42	95	48	35	76	38	28	60	26	20	40	16	13	22	472	337	751	6	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	3	2	4	6	5	9	14	11	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	2	5	4	3	6	5	4	6	14	11	21	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3
2020-08-16	99314	98944	99578	16367	16306	16411	15686	15628	15728	15380	15323	15421	14157	14104	14194	12587	12540	12621	9722	9686	9748	7752	7723	7773	5051	5032	5064	2612	2602	2618	99314	98944	99578	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	4	65	37	140	11	6	23	10	6	22	10	6	22	9	5	20	8	5	18	6	4	14	5	3	11	4	2	7	2	1	4	65	37	140	125	74	248	20	12	41	19	11	39	19	11	38	18	10	35	16	9	31	12	7	24	10	6	20	7	4	13	4	3	7	125	74	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	347	786	78	54	127	75	52	122	74	51	120	68	48	111	61	43	99	50	36	79	40	29	62	27	21	42	16	13	23	490	347	786	6	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	3	3	2	4	6	5	9	14	11	22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	2	5	4	3	6	5	4	7	14	11	22	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	2	3
2020-08-17	99291	98900	99567	16363	16299	16409	15683	15621	15726	15377	15316	15419	14154	14098	14193	12584	12535	12619	9720	9681	9747	7750	7720	7772	5049	5029	5063	2611	2601	2618	99291	98900	99567	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	2	2	4	67	37	145	11	6	24	10	6	23	10	6	22	9	5	21	8	5	18	7	4	14	5	3	11	4	2	8	2	1	4	67	37	145	128	76	258	21	12	42	20	12	40	20	11	40	18	11	37	16	10	33	13	8	25	10	6	20	7	4	14	4	3	7	128	76	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	358	822	81	56	133	78	54	128	76	53	126	71	49	116	64	45	104	52	37	83	41	30	65	28	21	43	17	13	24	508	358	822	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	3	3	2	4	7	5	10	15	11	23	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	5	4	3	6	5	4	7	15	11	23	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3
2020-08-18	99267	98855	99556	16360	16292	16407	15679	15614	15725	15373	15309	15418	14150	14091	14191	12581	12529	12618	9717	9677	9746	7748	7716	7771	5048	5027	5063	2610	2599	2618	99267	98855	99556	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	2	2	4	69	38	150	11	6	25	11	6	24	11	6	23	10	5	21	9	5	19	7	4	15	5	3	12	4	2	8	2	1	4	69	38	150	132	77	268	21	12	44	21	12	42	20	12	41	19	11	38	17	10	34	13	8	26	11	6	21	7	4	14	4	3	8	132	77	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	369	859	84	58	139	81	56	134	79	55	131	73	51	121	66	46	109	54	38	86	43	31	68	29	22	45	17	14	25	526	369	859	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	3	3	2	4	7	5	10	15	11	24	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	5	4	3	7	5	4	7	15	11	24	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3
2020-08-19	99243	98808	99544	16356	16284	16405	15675	15607	15723	15369	15302	15416	14147	14085	14190	12578	12523	12617	9715	9672	9744	7746	7712	7770	5047	5025	5062	2609	2598	2617	99243	98808	99544	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	4	70	39	156	11	6	26	11	6	25	11	6	24	10	5	22	9	5	20	7	4	15	6	3	12	4	2	8	2	1	4	70	39	156	135	79	278	22	13	45	21	12	44	21	12	43	19	11	39	17	10	35	13	8	27	11	6	22	7	4	15	4	3	8	135	79	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	380	897	87	59	146	84	57	140	82	56	137	76	52	127	68	47	113	55	39	90	44	31	71	30	22	47	18	14	26	545	380	897	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	3	3	2	4	7	5	10	16	12	25	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	5	5	3	7	5	4	7	16	12	25	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3
2020-08-20	99218	98760	99533	16352	16276	16403	15671	15599	15721	15366	15295	15414	14143	14078	14188	12575	12517	12615	9712	9668	9743	7744	7709	7769	5045	5022	5061	2609	2597	2617	99218	98760	99533	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	4	72	39	162	12	6	27	11	6	25	11	6	25	10	6	23	9	5	20	7	4	16	6	3	13	4	2	8	2	1	5	72	39	162	139	80	289	23	13	47	22	12	45	21	12	44	20	11	41	18	10	36	14	8	28	11	6	23	7	4	15	4	3	8	139	80	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	391	937	90	61	152	87	59	146	85	58	144	79	54	133	71	49	119	57	40	94	46	32	74	31	23	49	18	14	27	564	391	937	7	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	3	3	3	5	7	6	11	16	12	26	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	4	2	6	5	3	7	5	4	8	16	12	26	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3
2020-08-21	99192	98710	99521	16347	16268	16402	15667	15591	15719	15362	15287	15413	14140	14071	14186	12572	12511	12614	9710	9663	9742	7742	7705	7768	5044	5020	5061	2608	2595	2617	99192	98710	99521	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	3	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	4	74	40	168	12	6	28	12	6	26	11	6	26	10	6	24	9	5	21	7	4	16	6	3	13	4	2	9	2	1	5	74	40	168	143	82	300	23	13	49	22	13	47	22	12	46	20	11	43	18	10	38	14	8	29	11	7	24	8	5	16	4	3	8	143	82	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	402	979	93	63	159	90	61	153	88	60	150	82	56	139	73	50	124	59	41	98	47	33	77	32	24	51	19	15	28	584	402	979	7	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	3	3	3	5	7	6	11	17	12	27	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	4	3	6	5	3	8	5	4	8	17	12	27	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	3
2020-08-22	99166	98659	99509	16343	16260	16400	15663	15583	15717	15358	15279	15411	14136	14064	14185	12569	12504	12612	9707	9658	9741	7740	7701	7767	5043	5017	5060	2607	2594	2616	99166	98659	99509	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4	76	41	174	12	7	29	12	6	27	12	6	27	11	6	25	10	5	22	7	4	17	6	3	14	4	2	9	2	1	5	76	41	174	146	83	311	24	13	51	23	13	49	22	13	48	21	12	44	18	10	39	14	8	31	12	7	25	8	5	16	4	3	9	146	83	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	414	1022	97	65	166	93	63	160	91	62	157	85	57	145	76	52	129	61	43	102	49	34	81	33	24	53	19	15	29	605	414	1022	8	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	4	3	3	5	8	6	12	18	13	28	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	3	4	3	6	5	4	8	6	4	8	18	13	28	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	3
2020-08-23	99139	98606	99497	16339	16251	16398	15659	15575	15716	15353	15271	15409	14132	14056	14183	12565	12498	12611	9705	9653	9740	7738	7696	7766	5041	5014	5059	2606	2592	2616	99139	98606	99497	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	5	78	41	180	13	7	30	12	6	28	12	6	28	11	6	26	10	5	23	8	4	18	6	3	14	4	2	9	2	1	5	78	41	180	150	84	323	24	14	53	23	13	51	23	13	50	21	12	46	19	11	41	15	8	32	12	7	25	8	5	17	5	3	9	150	84	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	426	1067	100	67	174	96	64	167	95	63	164	88	59	151	79	53	135	63	44	107	50	35	84	34	25	56	20	15	30	626	426	1067	8	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	4	3	3	5	8	6	12	18	13	29	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	3	4	3	6	5	4	8	6	4	9	18	13	29	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-24	99112	98551	99485	16334	16242	16396	15655	15566	15714	15349	15262	15407	14128	14048	14181	12562	12491	12609	9702	9647	9739	7736	7692	7765	5040	5011	5059	2606	2591	2615	99112	98551	99485	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	2	3	2	5	80	42	187	13	7	31	12	6	29	12	6	29	11	6	27	10	5	24	8	4	18	6	3	15	4	2	10	2	1	5	80	42	187	154	86	335	25	14	55	24	13	53	24	13	52	22	12	48	19	11	42	15	9	33	12	7	26	8	5	17	5	3	9	154	86	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	438	1114	104	69	181	100	66	174	98	65	171	91	61	158	81	55	141	66	45	111	52	36	88	35	25	58	21	16	31	647	438	1114	8	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3	2	4	4	3	5	8	6	13	19	13	30	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	4	3	7	5	4	9	6	4	9	19	13	30	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-25	99083	98494	99472	16330	16232	16394	15650	15557	15712	15345	15254	15405	14124	14040	14180	12558	12484	12608	9699	9642	9737	7734	7688	7764	5038	5008	5058	2605	2589	2615	99083	98494	99472	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	5	82	43	194	13	7	32	13	7	30	13	6	30	12	6	28	10	5	25	8	4	19	6	3	15	4	2	10	2	1	5	82	43	194	158	87	347	26	14	57	25	13	55	24	13	53	22	12	49	20	11	44	16	9	34	13	7	27	8	5	18	5	3	10	158	87	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	450	1162	107	71	189	103	68	182	101	67	178	94	62	165	84	56	147	68	46	116	54	37	92	37	26	60	21	16	32	669	450	1162	9	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	3	2	4	4	3	5	9	6	13	19	14	32	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	4	3	7	5	4	9	6	5	9	19	14	32	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-26	99054	98435	99460	16325	16223	16392	15646	15548	15710	15340	15244	15403	14120	14032	14178	12555	12476	12606	9696	9636	9736	7731	7683	7763	5037	5005	5057	2604	2588	2615	99054	98435	99460	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	5	84	43	201	14	7	33	13	7	32	13	7	31	12	6	29	11	5	25	8	4	20	7	3	16	4	2	10	2	1	6	84	43	201	162	89	360	26	14	59	25	14	57	25	13	56	23	12	51	20	11	46	16	9	35	13	7	28	9	5	19	5	3	10	162	89	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	463	1212	111	73	198	107	70	190	105	69	186	97	64	172	87	58	154	70	47	121	56	38	96	38	27	63	22	16	34	692	463	1212	9	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	3	2	4	4	3	6	9	7	14	20	14	33	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	4	3	7	6	4	9	6	5	10	20	14	33	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-27	99025	98374	99447	16320	16213	16390	15641	15538	15708	15336	15235	15401	14116	14023	14176	12551	12468	12604	9693	9630	9735	7729	7678	7762	5035	5002	5057	2603	2586	2614	99025	98374	99447	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	5	86	44	208	14	7	34	13	7	33	13	7	32	12	6	30	11	6	26	8	4	20	7	4	16	5	2	11	3	1	6	86	44	208	166	90	374	27	15	61	26	14	59	25	14	58	23	13	53	21	11	47	16	9	37	13	7	29	9	5	19	5	3	10	166	90	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	475	1264	115	75	206	110	72	198	108	71	194	100	66	179	90	59	160	72	49	126	57	39	100	39	27	65	22	17	35	715	475	1264	9	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	3	2	4	4	3	6	9	7	14	20	14	34	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	4	3	8	6	4	10	6	5	10	20	14	34	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-28	98994	98311	99434	16315	16203	16388	15636	15528	15706	15331	15225	15399	14112	14014	14174	12547	12460	12603	9690	9624	9734	7727	7673	7761	5034	4999	5056	2602	2584	2614	98994	98311	99434	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	4	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	6	88	45	216	14	7	35	14	7	34	13	7	33	12	6	31	11	6	27	9	4	21	7	4	17	5	2	11	3	1	6	88	45	216	171	92	388	28	15	63	27	14	61	26	14	60	24	13	55	22	12	49	17	9	38	14	7	30	9	5	20	5	3	11	171	92	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	488	1318	119	77	215	114	74	207	112	73	203	104	68	187	93	61	167	75	50	131	59	40	104	40	28	68	23	17	36	739	488	1318	9	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	3	2	5	4	3	6	9	7	15	21	15	36	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	5	3	8	6	4	10	7	5	10	21	15	36	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	3	2	4
2020-08-29	98963	98246	99421	16310	16192	16386	15632	15518	15704	15326	15215	15397	14107	14005	14172	12543	12452	12601	9687	9617	9732	7724	7668	7760	5032	4995	5055	2601	2582	2613	98963	98246	99421	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	5	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	6	90	45	223	15	7	37	14	7	35	14	7	34	13	6	32	11	6	28	9	4	22	7	4	18	5	2	12	3	1	6	90	45	223	175	93	402	28	15	66	27	14	63	27	14	62	25	13	57	22	12	51	17	9	39	14	8	32	9	5	21	5	3	11	175	93	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	501	1373	123	79	224	118	76	215	116	75	211	107	70	195	96	63	174	77	51	137	61	41	108	41	29	71	24	18	38	764	501	1373	10	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	3	2	5	4	3	6	10	7	16	22	15	37	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	3	5	3	8	6	4	11	7	5	11	22	15	37	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	2	3	2	5
2020-08-30	98931	98179	99408	16305	16181	16383	15627	15508	15702	15322	15205	15395	14103	13995	14171	12539	12444	12599	9684	9611	9731	7722	7663	7759	5030	4992	5054	2600	2580	2613	98931	98179	99408	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	1	5	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	6	92	46	231	15	7	38	14	7	36	14	7	36	13	6	33	12	6	29	9	5	23	7	4	18	5	3	12	3	1	6	92	46	231	179	95	417	29	15	68	28	15	65	27	14	64	25	13	59	23	12	53	18	9	41	14	8	33	10	5	22	5	3	12	179	95	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	515	1431	127	81	234	122	78	225	120	77	220	111	71	203	99	64	181	79	53	143	63	42	113	43	29	74	24	18	39	789	515	1431	10	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	3	3	2	5	4	3	7	10	7	16	22	16	39	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	1	4	5	3	9	6	4	11	7	5	11	22	16	39	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	2	3	2	5
2020-08-31	98899	98109	99394	16300	16169	16381	15621	15497	15700	15317	15194	15393	14098	13985	14169	12535	12435	12598	9681	9604	9730	7719	7657	7758	5029	4988	5054	2599	2579	2612	98899	98109	99394	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	2	1	5	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	2	3	2	6	95	47	240	15	8	39	15	7	38	15	7	37	13	7	34	12	6	30	9	5	23	7	4	19	5	3	12	3	1	7	95	47	240	184	97	432	30	16	71	29	15	68	28	15	67	26	14	61	23	12	55	18	10	42	15	8	34	10	5	22	5	3	12	184	97	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	528	1491	131	83	244	126	80	234	124	79	230	115	73	212	103	66	189	82	54	149	65	43	117	44	30	77	25	18	40	814	528	1491	10	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	3	3	2	5	4	3	7	10	7	17	23	16	40	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	2	1	4	5	3	9	7	4	11	7	5	12	23	16	40	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	2	3	3	5